Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Greece,GRC,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.18,..,..,..,..,10.73,..,..,..,..,9.67,..,..,..,..,10.49,..,..,10.18,..
Greece,GRC,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,54.9,..,..,..,..,48.5,..,..,..,..,42.9,..,..,..,..,37.9,..,..,34.5,34.5
Grenada,GRD,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.8,..,..,..,..,8.76,..,..,..,..,8.31,..,..,..,..,9.07,..,..,9.48,..
Grenada,GRD,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.4,..,..,..,..,4.29,..,..,..,..,3.51,..,..,..,..,2.55,..,..,2.45,..
Guatemala,GTM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,14.3,..,..,..,..,13.4,..,..,..,..,12.5,..,..,..,..,11.6,..,..,11,11
Guinea,GIN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.67,..,..,..,..,0.77,..,..,..,..,0.7,..,..,..,..,1.07,..,..,1.11,..
Guinea,GIN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.15,..,..,..,..,5.31,..,..,..,..,4.47,..,..,..,..,5.05,..,..,5.38,..
Guinea-Bissau,GNB,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,18,..,..,..,..,15,..,..,..,..,12.7,..,..,..,..,10.7,..,..,9.3,9.3
Guyana,GUY,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.98,..,..,..,..,7.98,..,..,..,..,6.78,..,..,..,..,7.35,..,..,6.89,..
Guyana,GUY,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,30.2,..,..,..,..,24.1,..,..,..,..,19.1,..,..,..,..,15.1,..,..,12.6,12.6
Haiti,HTI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.97,..,..,..,..,3.86,..,..,..,..,2.99,..,..,..,..,2.69,..,..,2.73,..
Haiti,HTI,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,12.3,..,..,..,..,10.9,..,..,..,..,9.7,..,..,..,..,8.6,..,..,7.9,7.9
Honduras,HND,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.5,..,..,..,..,3.88,..,..,..,..,3.59,..,..,..,..,3.49,..,..,3.76,..
Honduras,HND,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,14.27,..,..,..,..,14.56,..,..,..,..,12.09,..,..,..,..,11.6,..,..,11.35,..
Hungary,HUN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,37.4,..,..,..,..,35.9,..,..,..,..,34.6,..,..,..,..,33.2,..,..,32.2,32.2
Iceland,ISL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,7.03,..,..,..,..,7.74,..,..,..,..,7.5,..,..,..,..,8.74,..,..,9.12,..
Iceland,ISL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,30.2,..,..,..,..,24,..,..,..,..,19.1,..,..,..,..,15.2,..,..,12.6,12.6
India,IND,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.28,..,..,..,..,2.33,..,..,..,..,4.35,..,..,..,..,5.54,..,..,5.54,..
India,IND,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,54.5,..,..,..,..,45.5,..,..,..,..,38.1,..,..,..,..,32.2,..,..,28.1,28.1
Indonesia,IDN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.5,..,..,..,..,0.48,..,..,..,..,0.59,..,..,..,..,0.6,..,..,0.57,..
Indonesia,IDN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,35.4,..,..,..,..,35.8,..,..,..,..,36.3,..,..,..,..,36.7,..,..,37.2,37.2
"Iran, Islamic Rep.",IRN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.21,..,..,..,..,0.58,..,..,..,..,1.01,..,..,..,..,1.01,..,..,1.03,..
"Iran, Islamic Rep.",IRN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,21.5,..,..,..,..,19,..,..,..,..,17,..,..,..,..,15.3,..,..,14,14
Iraq,IRQ,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.45,..,..,..,..,0.44,..,..,..,..,0.49,..,..,..,..,0.37,..,..,0.39,..
Iraq,IRQ,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,22,..,..,..,..,20.6,..,..,..,..,19.9,..,..,..,..,19.1,..,..,18.8,18.8
Ireland,IRL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,15.13,..,..,..,..,14.2,..,..,..,..,12.07,..,..,..,..,12.47,..,..,12.88,..
Ireland,IRL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,35.6,..,..,..,..,31.2,..,..,..,..,27.1,..,..,..,..,23.8,..,..,21.4,21.4
Israel,ISR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.08,..,..,..,..,2.7,..,..,..,..,3.12,..,..,..,..,3.86,..,..,4.21,..
Israel,ISR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,31.7,..,..,..,..,28.6,..,..,..,..,25.9,..,..,..,..,23.4,..,..,21.6,21.6
Italy,ITA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.37,..,..,..,..,9.41,..,..,..,..,7.34,..,..,..,..,7.59,..,..,7.84,..
Italy,ITA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,26.2,..,..,..,..,25.3,..,..,..,..,24.5,..,..,..,..,23.8,..,..,23.3,23.3
Jamaica,JAM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.91,..,..,..,..,4.43,..,..,..,..,4.38,..,..,..,..,4.19,..,..,4.22,..
Jamaica,JAM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,17.4,..,..,..,..,14.9,..,..,..,..,12.8,..,..,..,..,11,..,..,9.7,9.7
Japan,JPN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.23,..,..,..,..,7.99,..,..,..,..,7.2,..,..,..,..,7.87,..,..,7.96,..
Japan,JPN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,33.3,..,..,..,..,29.4,..,..,..,..,25.8,..,..,..,..,22.7,..,..,20.5,20.5
Jordan,JOR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.62,..,..,..,..,0.66,..,..,..,..,0.64,..,..,..,..,0.69,..,..,0.69,..
Jordan,JOR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,30.7,..,..,..,..,31.7,..,..,..,..,32.6,..,..,..,..,33.7,..,..,34.6,34.6
Kazakhstan,KAZ,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.18,..,..,..,..,9.33,..,..,..,..,4.97,..,..,..,..,4.66,..,..,4.76,..
Kazakhstan,KAZ,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,34.2,..,..,..,..,30.9,..,..,..,..,28.1,..,..,..,..,25.4,..,..,23.5,23.5
Kenya,KEN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.83,..,..,..,..,3.01,..,..,..,..,3.29,..,..,..,..,2.77,..,..,2.78,..
Kenya,KEN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,19.3,..,..,..,..,16.8,..,..,..,..,14.7,..,..,..,..,12.8,..,..,11.5,11.5
Kiribati,KIR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.96,..,..,..,..,2.16,..,..,..,..,1.65,..,..,..,..,0.52,..,..,0.46,..
Kiribati,KIR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,68.5,..,..,..,..,60.4,..,..,..,..,52.7,..,..,..,..,46.4,..,..,41.7,41.7
"Korea, Dem. People's Rep.",PRK,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.52,..,..,..,..,3.68,..,..,..,..,3.78,..,..,..,..,3.82,..,..,3.8,..
"Korea, Dem. People's Rep.",PRK,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,28.5,..,..,..,..,25.2,..,..,..,..,22.3,..,..,..,..,19.6,..,..,17.8,17.8
"Korea, Rep.",KOR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.31,..,..,..,..,10.58,..,..,..,..,9.97,..,..,..,..,10.04,..,..,9.7,..
"Korea, Rep.",KOR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,35,..,..,..,..,30.7,..,..,..,..,27,..,..,..,..,23.8,..,..,21.4,21.4
Kuwait,KWT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.038,..,..,..,..,0.019,..,..,..,..,0.032,..,..,..,..,0.003,..,..,0.003,..
Kuwait,KWT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,20,..,..,..,..,19.5,..,..,..,..,18.9,..,..,..,..,18.3,..,..,17.9,17.9
Kyrgyz Republic,KGZ,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.45,..,..,..,..,11.19,..,..,..,..,10.08,..,..,..,..,7.59,..,..,6.26,..
Kyrgyz Republic,KGZ,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,31.4,..,..,..,..,30.3,..,..,..,..,29.4,..,..,..,..,28.4,..,..,27.6,27.6
Lao PDR,LAO,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.66,..,..,..,..,4.37,..,..,..,..,7.1,..,..,..,..,10.05,..,..,10.72,..
Lao PDR,LAO,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,52.5,..,..,..,..,46.2,..,..,..,..,40.5,..,..,..,..,35.8,..,..,32.5,32.5
Latvia,LVA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.76,..,..,..,..,11.96,..,..,..,..,11.63,..,..,..,..,12.64,..,..,12.77,..
Latvia,LVA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,43.8,..,..,..,..,41.9,..,..,..,..,40.1,..,..,..,..,38.5,..,..,37.2,37.2
Lebanon,LBN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.96,..,..,..,..,2.31,..,..,..,..,1.94,..,..,..,..,1.65,..,..,1.71,..
Lebanon,LBN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,40.2,..,..,..,..,39.7,..,..,..,..,39.1,..,..,..,..,38.7,..,..,38.4,38.4
Lesotho,LSO,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,7.31,..,..,..,..,5.37,..,..,..,..,6.5,..,..,..,..,4.8,..,..,4.59,..
Lesotho,LSO,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,31.1,..,..,..,..,28.9,..,..,..,..,27.2,..,..,..,..,25.6,..,..,24.4,24.4
Liberia,LBR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.38,..,..,..,..,6.05,..,..,..,..,5.37,..,..,..,..,5.7,..,..,6.12,..
Liberia,LBR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,16.3,..,..,..,..,13.6,..,..,..,..,11.5,..,..,..,..,9.6,..,..,8.4,8.4
Libya,LBY,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.064,..,..,..,..,0.083,..,..,..,..,0.098,..,..,..,..,0.029,..,..,0.019,..
Libya,LBY,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13.36,..,..,..,..,16.1,..,..,..,..,15.25,..,..,..,..,15.38,..,..,13.22,..
Lithuania,LTU,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,41.4,..,..,..,..,38.9,..,..,..,..,36.4,..,..,..,..,34,..,..,32.3,32.3
Luxembourg,LUX,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,14.32,..,..,..,..,13.58,..,..,..,..,12.98,..,..,..,..,13.18,..,..,12.94,..
Luxembourg,LUX,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,31,..,..,..,..,28.2,..,..,..,..,25.6,..,..,..,..,23.2,..,..,21.6,21.6
Madagascar,MDG,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.11,..,..,..,..,1.53,..,..,..,..,1.87,..,..,..,..,1.88,..,..,1.97,..
Madagascar,MDG,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,46.7,..,..,..,..,40.7,..,..,..,..,35.4,..,..,..,..,31.3,..,..,28.4,28.4
Malawi,MWI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.42,..,..,..,..,2.87,..,..,..,..,3.21,..,..,..,..,3.62,..,..,3.63,..
Malawi,MWI,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,24.1,..,..,..,..,19.5,..,..,..,..,16,..,..,..,..,13.1,..,..,11.3,11.3
Malaysia,MYS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.53,..,..,..,..,1.28,..,..,..,..,1.32,..,..,..,..,0.85,..,..,0.85,..
Malaysia,MYS,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,29.5,..,..,..,..,27.5,..,..,..,..,25.6,..,..,..,..,23.9,..,..,22.8,22.8
Maldives,MDV,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.04,..,..,..,..,1.52,..,..,..,..,1.65,..,..,..,..,2.07,..,..,2.22,..
Maldives,MDV,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,38.3,..,..,..,..,34.1,..,..,..,..,30.6,..,..,..,..,27.6,..,..,25.9,25.9
Mali,MLI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.15,..,..,..,..,1.05,..,..,..,..,1.09,..,..,..,..,1.25,..,..,1.28,..
Mali,MLI,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,16.3,..,..,..,..,13.8,..,..,..,..,11.6,..,..,..,..,9.9,..,..,8.6,8.6
Malta,MLT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.72,..,..,..,..,6.65,..,..,..,..,6.58,..,..,..,..,7.56,..,..,7.99,..
Malta,MLT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,34.3,..,..,..,..,31.4,..,..,..,..,28.6,..,..,..,..,26.3,..,..,24.5,24.5
Mauritania,MRT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.2,..,..,..,..,0.13,..,..,..,..,0.086,..,..,..,..,0.033,..,..,0.036,..
Mauritania,MRT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,21.3,..,..,..,..,17.9,..,..,..,..,15.1,..,..,..,..,12.6,..,..,11.1,11.1
Mauritius,MUS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.49,..,..,..,..,5,..,..,..,..,3.81,..,..,..,..,3.94,..,..,4.35,..
Mauritius,MUS,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,25.5,..,..,..,..,24.1,..,..,..,..,22.7,..,..,..,..,21.4,..,..,20.5,20.5
Mexico,MEX,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.43,..,..,..,..,6.48,..,..,..,..,5.21,..,..,..,..,4.92,..,..,5,..
Mexico,MEX,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,24,..,..,..,..,20.6,..,..,..,..,17.7,..,..,..,..,15.2,..,..,13.4,13.4
"Micronesia, Fed. Sts.",FSM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.86,..,..,..,..,2.78,..,..,..,..,2.85,..,..,..,..,2.44,..,..,2.48,..
"Micronesia, Fed. Sts.",FSM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13.89,..,..,..,..,19.95,..,..,..,..,15.54,..,..,..,..,11.87,..,..,11.43,..
Moldova,MDA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,25.3,..,..,..,..,26,..,..,..,..,26.9,..,..,..,..,27.9,..,..,28.7,28.7
Mongolia,MNG,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.11,..,..,..,..,5.28,..,..,..,..,9.65,..,..,..,..,10.97,..,..,8.19,..
Mongolia,MNG,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,34.1,..,..,..,..,32.9,..,..,..,..,31.6,..,..,..,..,30.6,..,..,29.6,29.6
Montenegro,MNE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,15.07,..,..,..,..,10.92,..,..,11.47,..
Montenegro,MNE,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,38.7,..,..,..,..,36.7,..,..,..,..,34.9,..,..,..,..,33.1,..,..,31.8,31.8
Morocco,MAR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.01,..,..,..,..,0.96,..,..,..,..,0.9,..,..,..,..,0.7,..,..,0.69,..
Morocco,MAR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,22.5,..,..,..,..,20.1,..,..,..,..,18.1,..,..,..,..,16.2,..,..,14.9,14.9
Mozambique,MOZ,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.33,..,..,..,..,1.3,..,..,..,..,1.63,..,..,..,..,2.19,..,..,2.3,..
Mozambique,MOZ,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,29.4,..,..,..,..,24.5,..,..,..,..,20.5,..,..,..,..,17,..,..,14.8,14.8
Myanmar,MMR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.38,..,..,..,..,1.65,..,..,..,..,2.9,..,..,..,..,4.41,..,..,5.12,..
Myanmar,MMR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,66.9,..,..,..,..,60.6,..,..,..,..,54.6,..,..,..,..,48.8,..,..,45.1,45.1
Namibia,NAM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.26,..,..,..,..,2.7,..,..,..,..,1.99,..,..,..,..,5.23,..,..,5.43,..
Namibia,NAM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,25.6,..,..,..,..,22.3,..,..,..,..,19.5,..,..,..,..,17.1,..,..,15.5,15.5
Nepal,NPL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.12,..,..,..,..,1.95,..,..,..,..,1.94,..,..,..,..,2.05,..,..,2.05,..
Nepal,NPL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,64.5,..,..,..,..,53.5,..,..,..,..,43.6,..,..,..,..,36,..,..,31.5,31.5
Netherlands,NLD,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.08,..,..,..,..,10.71,..,..,..,..,10.21,..,..,..,..,9.55,..,..,9.61,..
Netherlands,NLD,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,34.3,..,..,..,..,30.6,..,..,..,..,27.5,..,..,..,..,24.6,..,..,22.6,22.6
New Caledonia,NCL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.42,..,..,..,..,10.92,..,..,..,..,11.32,..,..,..,..,10.44,..,..,10.63,..
New Zealand,NZL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,29.6,..,..,..,..,24.3,..,..,..,..,20.1,..,..,..,..,16.5,..,..,14.2,14.2
Nicaragua,NIC,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.05,..,..,..,..,5.3,..,..,..,..,4.79,..,..,..,..,5.03,..,..,5.18,..
Nicaragua,NIC,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.23,..,..,..,..,0.25,..,..,..,..,0.31,..,..,..,..,0.55,..,..,0.67,..
Niger,NER,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,9.7,..,..,..,..,9,..,..,..,..,8.4,..,..,..,..,7.9,..,..,7.6,7.6
Nigeria,NGA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.5,..,..,..,..,12.51,..,..,..,..,11.72,..,..,..,..,10.81,..,..,10.84,..
Nigeria,NGA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,9.3,..,..,..,..,7.4,..,..,..,..,5.9,..,..,..,..,4.7,..,..,3.9,3.9
North Macedonia,MKD,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,7.31,..,..,..,..,7.03,..,..,..,..,5.93,..,..,..,..,5.93,..,..,6.16,..
North Macedonia,MKD,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,7.95,..,..,..,..,8.87,..,..,..,..,8.94,..,..,..,..,7.52,..,..,7.41,..
Norway,NOR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,44,..,..,..,..,34.3,..,..,..,..,26.7,..,..,..,..,20.7,..,..,17.1,17.1
Oman,OMN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.56,..,..,..,..,1.56,..,..,..,..,0.73,..,..,..,..,0.77,..,..,0.78,..
Oman,OMN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,7.6,..,..,..,..,7.7,..,..,..,..,7.7,..,..,..,..,7.8,..,..,7.9,7.9
Pakistan,PAK,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.085,..,..,..,..,0.16,..,..,..,..,0.19,..,..,..,..,0.29,..,..,0.34,..
Pakistan,PAK,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,37.5,..,..,..,..,31.9,..,..,..,..,27.4,..,..,..,..,23.6,..,..,20.8,20.8
Panama,PAN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.48,..,..,..,..,5.49,..,..,..,..,6.84,..,..,..,..,7.71,..,..,7.98,..
Panama,PAN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,13.4,..,..,..,..,10.5,..,..,..,..,8.2,..,..,..,..,6.4,..,..,5.3,5.3
Papua New Guinea,PNG,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.79,..,..,..,..,1.6,..,..,..,..,1.67,..,..,..,..,1.39,..,..,1.39,..
Papua New Guinea,PNG,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,54.1,..,..,..,..,49.7,..,..,..,..,45.9,..,..,..,..,42.5,..,..,39.9,39.9
Paraguay,PRY,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.38,..,..,..,..,6.66,..,..,..,..,7.58,..,..,..,..,7.26,..,..,7.58,..
